expt,cond,rep,time (h),position (μm),redPixelRange,greenPixelRange,greenX0,redX0,GFP shift (μm),RFP shift (μm),[Ampicillin] (mg/mL),[Kanamycin] (mg/mL)
J4K5succ250_ampGrad,0x,1,8,200,130-154,122-145,312.2135084947051,263.406660467038,38.987368716486685,29.230673541765356,0.0,
J4K5succ250_ampGrad,0x,1,8,250,146-169,137-161,312.93768596612915,265.8903993163508,39.38242007503635,27.128318308904625,0.0,
J4K5succ250_ampGrad,0x,1,8,300,161-184,153-176,306.5145298774972,277.4524905864075,32.9055638821315,31.03832996995459,0.0,
J4K5succ250_ampGrad,0x,1,8,350,176-199,168-191,310.2030477033678,288.01855541116043,38.30116486477584,34.91624041841672,0.0,
J4K5succ250_ampGrad,0x,1,8,400,191-214,183-206,311.58712116034013,289.8413067432068,42.621556629435815,27.34601873237409,0.0,
J4K5succ250_ampGrad,0x,1,8,450,206-229,198-221,312.35842187628094,291.73096479440255,44.266444015530226,31.16715165290674,0.0,
J4K5succ250_ampGrad,0x,1,10,-150,25-48,17-40,289.95391992025384,236.25049750348478,17.553964968771652,32.30800938960252,0.0,
J4K5succ250_ampGrad,0x,1,10,-100,40-63,32-55,293.11278362999604,260.3718467722423,18.24099910194377,27.086474392991022,0.0,
J4K5succ250_ampGrad,0x,1,10,-50,55-78,47-70,282.04961732386784,261.36867432566527,9.880981951463355,27.69536241831466,0.0,
J4K5succ250_ampGrad,0x,1,10,0,70-93,62-85,289.2719713636381,294.14115815114116,17.41600286964848,37.720025356172584,0.0,
J4K5succ250_ampGrad,0x,1,10,50,85-108,77-100,296.1361093532196,295.88009859239446,22.20641441602629,49.33449588824294,0.0,
J4K5succ250_ampGrad,0x,1,10,100,100-123,92-115,304.1324211229137,285.38814203017523,31.734595860101194,41.5959026524896,0.0,
J4K5succ250_ampGrad,0x,1,10,150,115-138,107-130,310.24182454760336,292.1486323520872,44.43131822058524,44.94828942873167,0.0,
J4K5succ250_ampGrad,0x,1,10,200,130-154,122-145,317.87990004972835,272.4410157568313,44.65376027150995,38.265028831558624,0.0,
J4K5succ250_ampGrad,0x,1,10,250,146-169,137-161,318.02802322960343,278.7978839609044,44.47275733851063,40.035802953458244,0.0,
J4K5succ250_ampGrad,0x,1,10,300,161-184,153-176,309.1731008848951,289.76697983530966,35.56413488952944,43.35281921885672,0.0,
J4K5succ250_ampGrad,0x,1,10,350,176-199,168-191,313.2249058119985,303.40492225661444,41.32302297340652,50.302607263870726,0.0,
J4K5succ250_ampGrad,0x,1,10,400,191-214,183-206,313.3902753875404,302.5616140192227,44.42471085663607,40.06632600838998,0.0,
J4K5succ250_ampGrad,0x,1,10,450,206-229,198-221,316.6707908348338,302.9135538922095,48.578812974083064,42.34974075071369,0.0,
J4K5succ250_ampGrad,0x,2,0,-150,45-68,30-53,361.44240287034006,290.0923117599646,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,-100,60-83,45-68,329.6838535379101,290.7548408951148,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,-50,75-98,60-83,314.6271380570264,292.4609051418862,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,0,90-113,75-98,318.7920507139893,292.6418126351698,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,50,105-128,90-113,322.1852210524353,290.2884575711028,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,100,120-143,105-128,330.07297343946163,287.23430004624333,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,150,135-158,120-143,328.20213640183664,283.3702709696475,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,200,150-173,135-158,332.3165828647746,288.38218502695173,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,250,165-188,150-173,335.32949918590936,282.191366050159,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,300,180-203,165-188,326.4077263545208,289.22220947565944,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,350,195-218,180-203,332.9129764950516,287.880765085309,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,400,210-233,195-218,353.8389201000172,270.91863985063793,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,0,450,225-248,210-233,348.490281948915,272.223720249598,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,2,2,-150,45-68,30-53,365.9803541742463,291.6261517852451,4.5379513039062545,1.5338400252804831,0.0,
J4K5succ250_ampGrad,0x,2,2,-100,60-83,45-68,336.24795245322804,292.8087696169182,6.5640989153179135,2.053928721803402,0.0,
J4K5succ250_ampGrad,0x,2,2,-50,75-98,60-83,315.13952627416256,294.1192187123297,0.5123882171361629,1.6583135704435108,0.0,
J4K5succ250_ampGrad,0x,2,2,0,90-113,75-98,319.1925545327241,297.3498065500721,0.4005038187348191,4.707993914902318,0.0,
J4K5succ250_ampGrad,0x,2,2,50,105-128,90-113,324.41178732571143,296.07902184875616,2.2265662732761484,5.7905642776533455,0.0,
J4K5succ250_ampGrad,0x,2,2,100,120-143,105-128,334.4956082926014,292.93682659711266,4.422634853139755,5.702526550869322,0.0,
J4K5succ250_ampGrad,0x,2,2,150,135-158,120-143,334.0030462122119,289.98993936078745,5.800909810375288,6.619668391139953,0.0,
J4K5succ250_ampGrad,0x,2,2,200,150-173,135-158,336.59929527295066,291.77562505091487,4.282712408176053,3.3934400239631373,0.0,
J4K5succ250_ampGrad,0x,2,2,250,165-188,150-173,339.85560206179315,283.37743571987835,4.526102875883794,1.186069669719359,0.0,
J4K5succ250_ampGrad,0x,2,2,300,180-203,165-188,334.12951112905506,292.09806258806924,7.721784774534285,2.8758531124098,0.0,
J4K5succ250_ampGrad,0x,2,2,350,195-218,180-203,339.7437018430966,288.9120631588196,6.83072534804495,1.031298073510584,0.0,
J4K5succ250_ampGrad,0x,2,2,400,210-233,195-218,361.7902591318669,278.63012079612906,7.95133903184967,7.711480945491132,0.0,
J4K5succ250_ampGrad,0x,2,2,450,225-248,210-233,354.8506668384101,281.4645578667853,6.360384889495094,9.24083761718731,0.0,
J4K5succ250_ampGrad,0x,2,4,-150,45-68,30-53,370.9784165569188,295.0887889510593,9.536013686578713,4.996477191094698,0.0,
J4K5succ250_ampGrad,0x,2,4,-100,60-83,45-68,346.87153680353987,300.37560674840125,17.187683265629744,9.620765853286457,0.0,
J4K5succ250_ampGrad,0x,2,4,-50,75-98,60-83,320.0596748302347,302.0814140248266,5.432536773208312,9.620508882940385,0.0,
J4K5succ250_ampGrad,0x,2,4,0,90-113,75-98,325.3819315183415,307.9334734688507,6.5898808043522195,15.291660833680908,0.0,
J4K5succ250_ampGrad,0x,2,4,50,105-128,90-113,332.5111818928814,304.0121713010544,10.3259608404461,13.723713729951612,0.0,
J4K5succ250_ampGrad,0x,2,4,100,120-143,105-128,345.99388833753994,301.6927816601883,15.920914898078308,14.458481613944969,0.0,
J4K5succ250_ampGrad,0x,2,4,150,135-158,120-143,344.8475384677395,300.050048972244,16.645402065902886,16.679778002596493,0.0,
J4K5succ250_ampGrad,0x,2,4,200,150-173,135-158,347.4239377826476,295.71073899291974,15.10735491787301,7.328553965968013,0.0,
J4K5succ250_ampGrad,0x,2,4,250,165-188,150-173,350.73862786604343,287.6472728409969,15.409128680134074,5.455906790837901,0.0,
J4K5succ250_ampGrad,0x,2,4,300,180-203,165-188,348.52470541162154,299.5029924105007,22.116979057100764,10.280782934841284,0.0,
J4K5succ250_ampGrad,0x,2,4,350,195-218,180-203,352.2666653782348,291.4874979277624,19.353688883183167,3.6067328424533684,0.0,
J4K5succ250_ampGrad,0x,2,4,400,210-233,195-218,375.5653850936094,289.9931607964124,21.726464993592174,19.074520945774452,0.0,
J4K5succ250_ampGrad,0x,2,4,450,225-248,210-233,370.25222415151694,288.49618065121683,21.761942202601915,16.272460401618844,0.0,
J4K5succ250_ampGrad,0x,2,6,-150,45-68,30-53,377.5347826180169,297.0388118702572,16.09237974767683,6.946500110292561,0.0,
J4K5succ250_ampGrad,0x,2,6,-100,60-83,45-68,349.0193674101909,305.15794977441067,19.335513872280785,14.403108879295871,0.0,
J4K5succ250_ampGrad,0x,2,6,-50,75-98,60-83,323.6443308373455,307.0097394588531,9.017192780319078,14.548834316966918,0.0,
J4K5succ250_ampGrad,0x,2,6,0,90-113,75-98,333.59153301735296,320.89159669455677,14.799482303363675,28.24978405938697,0.0,
J4K5succ250_ampGrad,0x,2,6,50,105-128,90-113,343.8302838195285,317.4557694970626,21.645062767093236,27.16731192595978,0.0,
J4K5succ250_ampGrad,0x,2,6,100,120-143,105-128,357.1236832495992,308.14295862571106,27.050709810137562,20.908658579467726,0.0,
J4K5succ250_ampGrad,0x,2,6,150,135-158,120-143,358.9151283221665,302.7534565946619,30.71299192032984,19.38318562501439,0.0,
J4K5succ250_ampGrad,0x,2,6,200,150-173,135-158,360.7861883406996,302.8556804063788,28.469605475924993,14.47349537942705,0.0,
J4K5succ250_ampGrad,0x,2,6,250,165-188,150-173,363.96786643397775,294.30130974422923,28.63836724806839,12.109943694070239,0.0,
J4K5succ250_ampGrad,0x,2,6,300,180-203,165-188,362.4026504421288,301.92509329180916,35.99492408760801,12.702883816149722,0.0,
J4K5succ250_ampGrad,0x,2,6,350,195-218,180-203,363.2994402985369,293.8968357445103,30.3864638034853,6.0160706592013184,0.0,
J4K5succ250_ampGrad,0x,2,6,400,210-233,195-218,387.4535788519838,297.52733721206175,33.6146587519666,26.608697361423822,0.0,
J4K5succ250_ampGrad,0x,2,6,450,225-248,210-233,384.60910475422617,298.32405942627366,36.11882280531114,26.100339176675675,0.0,
J4K5succ250_ampGrad,0x,2,8,-150,45-68,30-53,381.15337646601967,301.3409483369413,19.710973595679604,11.248636576976708,0.0,
J4K5succ250_ampGrad,0x,2,8,-100,60-83,45-68,348.7972257864223,311.86812097160407,19.113372248512178,21.113280076489275,0.0,
J4K5succ250_ampGrad,0x,2,8,-50,75-98,60-83,327.86845454673056,313.67207584481105,13.241316489704161,21.211170702924846,0.0,
J4K5succ250_ampGrad,0x,2,8,0,90-113,75-98,339.29124438590844,334.2709896981378,20.49919367191916,41.62917706296798,0.0,
J4K5succ250_ampGrad,0x,2,8,50,105-128,90-113,350.6129868379821,330.8599093363934,28.427765785546796,40.57145176529059,0.0,
J4K5succ250_ampGrad,0x,2,8,100,120-143,105-128,362.5664216721633,322.3916337260489,32.49344823270167,35.15733367980556,0.0,
J4K5succ250_ampGrad,0x,2,8,150,135-158,120-143,365.0818768798322,308.6509871093463,36.87974047799554,25.280716139698825,0.0,
J4K5succ250_ampGrad,0x,2,8,200,150-173,135-158,369.37354363126235,310.68741620243105,37.05696076648775,22.30523117547932,0.0,
J4K5succ250_ampGrad,0x,2,8,250,165-188,150-173,376.24266304752086,302.1581582159344,40.91316386161151,19.966792165775416,0.0,
J4K5succ250_ampGrad,0x,2,8,300,180-203,165-188,374.2162932137389,307.80372970601053,47.808566859218104,18.58152023035109,0.0,
J4K5succ250_ampGrad,0x,2,8,350,195-218,180-203,373.7309851518157,296.2506235250155,40.81800865676405,8.36985843970649,0.0,
J4K5succ250_ampGrad,0x,2,8,400,210-233,195-218,394.7812764874284,313.5139919230935,40.94235638741117,42.59535207245557,0.0,
J4K5succ250_ampGrad,0x,2,8,450,225-248,210-233,395.97498406479565,311.4656677904308,47.48470211588062,39.241947540832825,0.0,
J4K5succ250_ampGrad,0x,2,10,-150,45-68,30-53,384.705646321554,304.5318584134346,23.263243451213953,14.43954665346996,0.0,
J4K5succ250_ampGrad,0x,2,10,-100,60-83,45-68,350.1367383601955,315.3543562875705,20.452884822285398,24.599515392455714,0.0,
J4K5succ250_ampGrad,0x,2,10,-50,75-98,60-83,322.4514277039206,315.70075161704125,7.824289646894215,23.239846475155048,0.0,
J4K5succ250_ampGrad,0x,2,10,0,90-113,75-98,338.04110176097026,341.09784251509444,19.24905104698098,48.45602987992464,0.0,
J4K5succ250_ampGrad,0x,2,10,50,105-128,90-113,350.6312232962188,339.5537976403725,28.44600224378354,49.26534006926971,0.0,
J4K5succ250_ampGrad,0x,2,10,100,120-143,105-128,365.0160689187082,327.73955302243235,34.94309547924655,40.50525297618901,0.0,
J4K5succ250_ampGrad,0x,2,10,150,135-158,120-143,374.08797233431056,308.4429683656054,45.885835932473924,25.072697395957903,0.0,
J4K5succ250_ampGrad,0x,2,10,200,150-173,135-158,369.7843611693314,315.97530142325303,37.467778304556816,27.593116396301298,0.0,
J4K5succ250_ampGrad,0x,2,10,250,165-188,150-173,374.6128564044285,302.1238076170575,39.28335721851914,19.93244156689849,0.0,
J4K5succ250_ampGrad,0x,2,10,300,180-203,165-188,373.9573961198598,307.91838247401137,47.54966976533905,18.696172998351926,0.0,
J4K5succ250_ampGrad,0x,2,10,350,195-218,180-203,374.1502644958081,297.83264189696035,41.23728800075645,9.951876811651346,0.0,
J4K5succ250_ampGrad,0x,2,10,400,210-233,195-218,397.27348909309416,313.49633884734914,43.43456899307694,42.577698996711206,0.0,
J4K5succ250_ampGrad,0x,2,10,450,225-248,210-233,404.4218409453787,321.4632183320114,55.93155899646365,49.239498082413434,0.0,
J4K5succ250_ampGrad,0x,3,0,-150,34-57,47-70,309.56816132027393,341.1250543168426,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,-100,49-72,62-85,311.10439724819673,348.42045928056467,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,-50,64-87,77-100,312.5610886808045,341.0934619002624,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,0,79-102,92-115,302.1319286851675,337.25431930689825,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,50,94-117,107-130,302.5146503768367,336.5674041648409,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,100,109-132,122-145,299.0508737497735,345.8303874086818,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,150,124-147,137-160,298.9066995473196,344.8461471280551,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,200,139-162,152-175,301.54961123851314,347.6885302794304,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,250,154-177,167-190,298.044718479039,353.4081223995789,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,300,169-193,182-205,296.9651440697178,346.9183450521278,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,350,185-208,197-220,297.50932860638846,336.525262067935,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,400,200-223,212-236,288.95858807035387,345.5065168077033,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,0,450,215-238,227-251,291.0640617292596,333.65911096871133,0.0,0.0,0.0,
J4K5succ250_ampGrad,0x,3,2,-150,34-57,47-70,313.8575391815653,341.3821287455553,4.289377861291371,0.2570744287127127,0.0,
J4K5succ250_ampGrad,0x,3,2,-100,49-72,62-85,311.9663768647955,351.1666945473303,0.8619796165987736,2.746235266765609,0.0,
J4K5succ250_ampGrad,0x,3,2,-50,64-87,77-100,314.9354412350247,344.2505036958673,2.374352554220195,3.1570417956048686,0.0,
J4K5succ250_ampGrad,0x,3,2,0,79-102,92-115,303.5316847011156,342.0073542748831,1.3997560159480713,4.753034967984831,0.0,
J4K5succ250_ampGrad,0x,3,2,50,94-117,107-130,303.73015765787625,341.65619360436693,1.2155072810395495,5.0887894395260105,0.0,
J4K5succ250_ampGrad,0x,3,2,100,109-132,122-145,300.8879962629885,350.39563081705114,1.8371225132150357,4.5652434083693265,0.0,
J4K5succ250_ampGrad,0x,3,2,150,124-147,137-160,301.0367955208184,348.2630582866201,2.1300959734987828,3.4169111585649716,0.0,
J4K5succ250_ampGrad,0x,3,2,200,139-162,152-175,303.62059420975595,351.92622134065994,2.070982971242813,4.237691061229555,0.0,
J4K5succ250_ampGrad,0x,3,2,250,154-177,167-190,301.0700759278965,355.67252386740813,3.0253574488575055,2.264401467829259,0.0,
J4K5succ250_ampGrad,0x,3,2,300,169-193,182-205,302.1800232589277,351.35315215019995,5.21487918920991,4.434807098072156,0.0,
J4K5succ250_ampGrad,0x,3,2,350,185-208,197-220,305.4064064168329,340.98188732168273,7.8970778104444435,4.456625253747745,0.0,
J4K5succ250_ampGrad,0x,3,2,400,200-223,212-236,298.9762667276411,348.1881356330716,10.017678657287206,2.681618825368332,0.0,
J4K5succ250_ampGrad,0x,3,2,450,215-238,227-251,293.12338170174996,340.42948744929345,2.059319972490357,6.770376480582115,0.0,
J4K5succ250_ampGrad,0x,3,4,-150,34-57,47-70,317.1918315198821,346.0295146739403,7.623670199608171,4.904460357097719,0.0,
J4K5succ250_ampGrad,0x,3,4,-100,49-72,62-85,314.46108680757754,354.3164386707189,3.3566895593808113,5.8959793901542525,0.0,
J4K5succ250_ampGrad,0x,3,4,-50,64-87,77-100,317.0018685705683,350.4538344096157,4.440779889763803,9.360372509353283,0.0,
J4K5succ250_ampGrad,0x,3,4,0,79-102,92-115,310.0129225502721,349.25179170770247,7.880993865104585,11.997472400804213,0.0,
J4K5succ250_ampGrad,0x,3,4,50,94-117,107-130,311.78726616603126,349.0275823378787,9.27261578919456,12.460178173037775,0.0,
J4K5succ250_ampGrad,0x,3,4,100,109-132,122-145,307.67441257037814,356.93394579822336,8.623538820604665,11.103558389541547,0.0,
J4K5succ250_ampGrad,0x,3,4,150,124-147,137-160,309.34177297808486,355.19511084238945,10.435073430765271,10.348963714334332,0.0,
J4K5succ250_ampGrad,0x,3,4,200,139-162,152-175,311.26137207967446,357.8683313501644,9.711760841161322,10.179801070734015,0.0,
J4K5succ250_ampGrad,0x,3,4,250,154-177,167-190,308.1951319443794,359.4904722097237,10.15041346534042,6.0823498101448195,0.0,
J4K5succ250_ampGrad,0x,3,4,300,169-193,182-205,308.9380239184403,360.13055883281595,11.972879848722528,13.21221378068816,0.0,
J4K5succ250_ampGrad,0x,3,4,350,185-208,197-220,312.6282664679659,353.1261515035163,15.118937861577422,16.600889435581337,0.0,
J4K5succ250_ampGrad,0x,3,4,400,200-223,212-236,303.67577449014675,356.9008690818682,14.717186419792881,11.39435227416493,0.0,
J4K5succ250_ampGrad,0x,3,4,450,215-238,227-251,302.9325138556184,346.0303442197967,11.868452126358818,12.371233251085357,0.0,
J4K5succ250_ampGrad,0x,3,6,-150,34-57,47-70,319.9349187648517,349.68778898124157,10.366757444577786,8.562734664398988,0.0,
J4K5succ250_ampGrad,0x,3,6,-100,49-72,62-85,318.17279650642524,357.4070670802675,7.06839925822851,8.986607799702824,0.0,
J4K5succ250_ampGrad,0x,3,6,-50,64-87,77-100,322.5884188227264,357.9520555139825,10.02733014192188,16.858593613720075,0.0,
J4K5succ250_ampGrad,0x,3,6,0,79-102,92-115,315.1315076423395,358.51142021982866,12.999578957171991,21.25710091293041,0.0,
J4K5succ250_ampGrad,0x,3,6,50,94-117,107-130,318.9169218617195,359.18738072389107,16.402271484882817,22.619976559050144,0.0,
J4K5succ250_ampGrad,0x,3,6,100,109-132,122-145,317.0046720497144,364.65257958555327,17.9537982999409,18.822192176871454,0.0,
J4K5succ250_ampGrad,0x,3,6,150,124-147,137-160,318.6857607271024,363.7880166039288,19.779061179782786,18.94186947587366,0.0,
J4K5succ250_ampGrad,0x,3,6,200,139-162,152-175,318.9988158458326,366.03550634247347,17.449204607319473,18.346976063043087,0.0,
J4K5succ250_ampGrad,0x,3,6,250,154-177,167-190,314.76445558028007,363.7542968986896,16.719737101241094,10.346174499110703,0.0,
J4K5succ250_ampGrad,0x,3,6,300,169-193,182-205,316.78014261606114,370.0672104778699,19.81499854634336,23.148865425742088,0.0,
J4K5succ250_ampGrad,0x,3,6,350,185-208,197-220,317.8298009586464,365.9703485670825,20.320472352257923,29.44508649914752,0.0,
J4K5succ250_ampGrad,0x,3,6,400,200-223,212-236,310.8333695760211,366.15171805705677,21.874781505667215,20.645201249353477,0.0,
J4K5succ250_ampGrad,0x,3,6,450,215-238,227-251,313.18148434300787,352.28740954076125,22.11742261374826,18.628298572049914,0.0,
J4K5succ250_ampGrad,0x,3,8,-150,34-57,47-70,321.5969256830548,355.05978477782827,12.028764362780862,13.93473046098569,0.0,
J4K5succ250_ampGrad,0x,3,8,-100,49-72,62-85,321.8112019977561,359.3339929445629,10.706804749559353,10.913533663998237,0.0,
J4K5succ250_ampGrad,0x,3,8,-50,64-87,77-100,325.1778064776049,363.7495966345817,12.616717796800401,22.656134734319266,0.0,
J4K5succ250_ampGrad,0x,3,8,0,79-102,92-115,322.6304811384324,368.52858255017566,20.498552453264892,31.274263243277403,0.0,
J4K5succ250_ampGrad,0x,3,8,50,94-117,107-130,327.1890604581772,371.18054840200705,24.67441008134051,34.613144237166125,0.0,
J4K5succ250_ampGrad,0x,3,8,100,109-132,122-145,327.09782354721335,374.8568416725934,28.04694979743988,29.026454263911603,0.0,
J4K5succ250_ampGrad,0x,3,8,150,124-147,137-160,326.7748739655818,375.1188876435799,27.868174418262186,30.272740515524788,0.0,
J4K5succ250_ampGrad,0x,3,8,200,139-162,152-175,327.54472612152506,377.21050506231563,25.995114883011922,29.521974782885252,0.0,
J4K5succ250_ampGrad,0x,3,8,250,154-177,167-190,323.42032101682594,372.02421563868734,25.37560253778696,18.616093239108466,0.0,
J4K5succ250_ampGrad,0x,3,8,300,169-193,182-205,327.4347466763297,381.79798912524564,30.469602606611943,34.879644073117845,0.0,
J4K5succ250_ampGrad,0x,3,8,350,185-208,197-220,330.3077011738224,381.1393954362371,32.798372567433944,44.614133368302134,0.0,
J4K5succ250_ampGrad,0x,3,8,400,200-223,212-236,322.573673408302,378.0345425381263,33.61508533794813,32.528025730422996,0.0,
J4K5succ250_ampGrad,0x,3,8,450,215-238,227-251,325.652297166968,364.9137475646247,34.58823543770842,31.254636595913382,0.0,
J4K5succ250_ampGrad,0x,3,10,-150,34-57,47-70,320.83522125060455,358.2680011420858,11.267059930330618,17.1429468252432,0.0,
J4K5succ250_ampGrad,0x,3,10,-100,49-72,62-85,323.3912840834435,360.5393926934294,12.286886835246776,12.118933412864749,0.0,
J4K5succ250_ampGrad,0x,3,10,-50,64-87,77-100,326.55247676293146,366.8784802084974,13.991388082126946,25.78501830823501,0.0,
J4K5succ250_ampGrad,0x,3,10,0,79-102,92-115,324.98249569647663,373.78782572594093,22.850567011309124,36.53350641904268,0.0,
J4K5succ250_ampGrad,0x,3,10,50,94-117,107-130,330.9146423673819,378.9790382405209,28.399991990545175,42.411634075679956,0.0,
J4K5succ250_ampGrad,0x,3,10,100,109-132,122-145,332.2620838767604,381.5381493968872,33.21121012698694,35.70776198820539,0.0,
J4K5succ250_ampGrad,0x,3,10,150,124-147,137-160,330.8638154672336,381.6203475762481,31.95711591991403,36.77420044819297,0.0,
J4K5succ250_ampGrad,0x,3,10,200,139-162,152-175,331.15596106213457,386.19766097398195,29.60634982362143,38.50913069455157,0.0,
J4K5succ250_ampGrad,0x,3,10,250,154-177,167-190,328.0629457224903,378.20538664222704,30.01822724345135,24.79726424264817,0.0,
J4K5succ250_ampGrad,0x,3,10,300,169-193,182-205,332.0697107666569,392.0425120748489,35.104566696939116,45.12416702272111,0.0,
J4K5succ250_ampGrad,0x,3,10,350,185-208,197-220,334.9501894719867,390.7550001824563,37.44086086559821,54.2297381145213,0.0,
J4K5succ250_ampGrad,0x,3,10,400,200-223,212-236,329.5051090026261,385.3220718638172,40.546520932272244,39.81555505611391,0.0,
J4K5succ250_ampGrad,0x,3,10,450,215-238,227-251,332.65990975416696,377.2573780713925,41.595848024907355,43.59826710268118,0.0,
J4K5succ250_ampGrad,1x,1,0,-150,38-61,32-55,307.6621620837403,279.18531566936855,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,-100,53-76,47-70,303.9073812628025,298.3005950232735,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,-50,68-91,62-85,308.12138091924885,293.4327304561049,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,0,83-106,77-100,313.32929501726005,288.3362292714297,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,50,98-121,92-115,314.85627698522023,286.62191821322057,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,100,113-136,107-130,310.3646765824642,293.59913738780426,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,150,128-151,122-145,308.99954982062155,301.6203210738602,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,200,143-166,137-160,318.8981557458066,296.6771809089717,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,250,158-181,152-175,319.94178019799443,292.383312811075,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,300,173-196,167-190,313.40113654428984,295.29704864662324,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,350,188-211,182-205,315.5152299203474,286.7586772212331,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,400,203-227,197-220,312.26144655287146,284.214768111091,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,0,450,218-242,212-235,313.39940310250904,291.02995513946786,0.0,0.0,0.1,
J4K5succ250_ampGrad,1x,1,2,-150,38-61,32-55,310.35958884353977,280.34040339935024,2.6974267597994412,1.1550877299816875,0.1,
J4K5succ250_ampGrad,1x,1,2,-100,53-76,47-70,304.50977230480845,299.5461426336472,0.6023910420059337,1.2455476103737055,0.1,
J4K5succ250_ampGrad,1x,1,2,-50,68-91,62-85,308.4013217715985,296.0061129234488,0.2799408523496254,2.573382467343947,0.1,
J4K5succ250_ampGrad,1x,1,2,0,83-106,77-100,315.09975419291123,290.59274834736755,1.7704591756511832,2.256519075937831,0.1,
J4K5succ250_ampGrad,1x,1,2,50,98-121,92-115,317.16237818663905,288.2755065118168,2.3061012014188123,1.653588298596219,0.1,
J4K5succ250_ampGrad,1x,1,2,100,113-136,107-130,312.33465277624435,296.3894148350091,1.9699761937801554,2.7902774472048577,0.1,
J4K5succ250_ampGrad,1x,1,2,150,128-151,122-145,310.43097614761245,301.9896025663935,1.431426326990902,0.36928149253327547,0.1,
J4K5succ250_ampGrad,1x,1,2,200,143-166,137-160,321.3685784517236,296.9787235441948,2.470422705916974,0.3015426352230861,0.1,
J4K5succ250_ampGrad,1x,1,2,250,158-181,152-175,323.42897630652845,294.26405615509606,3.4871961085340217,1.8807433440210843,0.1,
J4K5succ250_ampGrad,1x,1,2,300,173-196,167-190,317.49216249742625,296.6547440206869,4.091025953136409,1.3576953740636668,0.1,
J4K5succ250_ampGrad,1x,1,2,350,188-211,182-205,317.9969530654128,289.09483597588337,2.4817231450654162,2.3361587546502847,0.1,
J4K5succ250_ampGrad,1x,1,2,400,203-227,197-220,314.8638287577208,285.2343163794097,2.6023822048493344,1.0195482683186583,0.1,
J4K5succ250_ampGrad,1x,1,2,450,218-242,212-235,316.7362354478452,294.20322250198075,3.336832345336177,3.173267362512888,0.1,
J4K5succ250_ampGrad,1x,1,4,-150,38-61,32-55,318.00169828976914,279.5074131676308,10.33953620602881,0.3220974982622238,0.1,
J4K5succ250_ampGrad,1x,1,4,-100,53-76,47-70,307.4816506865548,302.43285591404083,3.5742694237522983,4.132260890767327,0.1,
J4K5succ250_ampGrad,1x,1,4,-50,68-91,62-85,311.08221921078626,299.6842007198424,2.9608382915374136,6.251470263737531,0.1,
J4K5succ250_ampGrad,1x,1,4,0,83-106,77-100,323.0884865197206,294.1461000570729,9.759191502460567,5.80987078564317,0.1,
J4K5succ250_ampGrad,1x,1,4,50,98-121,92-115,324.4937041251545,293.2811052545124,9.637427139934289,6.65918704129183,0.1,
J4K5succ250_ampGrad,1x,1,4,100,113-136,107-130,318.4964802385664,299.72744053102485,8.131803656102193,6.128303143220592,0.1,
